iter	Passed	Remaining
45730	106409	126276
45731	106411	126273
45732	106414	126271
45733	106416	126269
45734	106418	126266
45735	106420	126264
45736	106422	126261
45737	106424	126258
45738	106426	126255
45739	106429	126253
45740	106431	126251
45741	106434	126249
45742	106436	126247
45743	106438	126244
45744	106441	126242
45745	106443	126240
45746	106445	126238
45747	106447	126235
45748	106450	126233
45749	106453	126231
45750	106455	126228
45751	106457	126226
45752	106459	126223
45753	106462	126221
45754	106464	126219
45755	106466	126217
45756	106469	126214
45757	106472	126213
45758	106474	126210
45759	106476	126208
45760	106479	126206
45761	106481	126203
45762	106483	126200
45763	106485	126198
45764	106487	126195
45765	106489	126193
45766	106491	126190
45767	106494	126188
45768	106496	126186
45769	106498	126183
45770	106500	126181
45771	106503	126178
45772	106505	126176
45773	106508	126175
45774	106512	126174
45775	106516	126173
45776	106519	126172
45777	106521	126169
45778	106523	126167
45779	106526	126165
45780	106528	126163
45781	106530	126160
45782	106532	126157
45783	106535	126155
45784	106537	126152
45785	106539	126150
45786	106541	126148
45787	106544	126145
45788	106546	126143
45789	106548	126141
45790	106551	126138
45791	106553	126136
45792	106555	126133
45793	106557	126131
45794	106559	126128
45795	106562	126126
45796	106564	126124
45797	106566	126121
45798	106569	126119
45799	106571	126117
45800	106573	126115
45801	106576	126112
45802	106578	126110
45803	106580	126108
45804	106583	126105
45805	106585	126103
45806	106588	126101
45807	106590	126099
45808	106592	126096
45809	106594	126094
45810	106597	126092
45811	106599	126090
45812	106601	126087
45813	106604	126085
45814	106606	126083
45815	106609	126080
45816	106611	126078
45817	106613	126076
45818	106616	126073
45819	106618	126071
45820	106620	126069
45821	106623	126066
45822	106625	126064
45823	106628	126062
45824	106630	126060
45825	106632	126057
45826	106634	126055
45827	106636	126052
45828	106638	126049
45829	106640	126046
45830	106642	126044
45831	106645	126041
45832	106647	126039
45833	106649	126037
45834	106652	126034
45835	106654	126032
45836	106656	126029
45837	106658	126027
45838	106660	126024
45839	106662	126022
45840	106664	126019
45841	106666	126016
45842	106669	126014
45843	106671	126012
45844	106674	126010
45845	106676	126008
45846	106678	126005
45847	106680	126002
45848	106683	126000
45849	106686	125998
45850	106688	125996
45851	106690	125994
45852	106693	125992
45853	106695	125989
45854	106697	125986
45855	106700	125984
45856	106702	125982
45857	106704	125980
45858	106707	125978
45859	106709	125975
45860	106711	125973
45861	106714	125971
45862	106716	125968
45863	106718	125966
45864	106721	125964
45865	106723	125961
45866	106725	125959
45867	106728	125957
45868	106730	125954
45869	106732	125952
45870	106734	125950
45871	106737	125947
45872	106739	125945
45873	106741	125943
45874	106744	125940
45875	106746	125938
45876	106748	125936
45877	106751	125934
45878	106753	125931
45879	106756	125930
45880	106758	125927
45881	106761	125925
45882	106764	125923
45883	106766	125921
45884	106768	125919
45885	106771	125916
45886	106773	125914
45887	106775	125912
45888	106778	125909
45889	106780	125907
45890	106783	125905
45891	106785	125903
45892	106787	125900
45893	106790	125898
45894	106792	125896
45895	106794	125893
45896	106797	125891
45897	106800	125889
45898	106802	125888
45899	106805	125886
45900	106807	125883
45901	106809	125880
45902	106811	125877
45903	106813	125875
45904	106815	125873
45905	106817	125870
45906	106820	125867
45907	106822	125865
45908	106824	125863
45909	106826	125860
45910	106828	125858
45911	106831	125855
45912	106833	125853
45913	106835	125850
45914	106838	125848
45915	106840	125846
45916	106843	125844
45917	106845	125842
45918	106847	125839
45919	106850	125837
45920	106852	125835
45921	106855	125833
45922	106857	125830
45923	106859	125828
45924	106862	125826
45925	106864	125824
45926	106866	125821
45927	106868	125819
45928	106871	125816
45929	106873	125814
45930	106875	125811
45931	106877	125809
45932	106879	125806
45933	106882	125804
45934	106884	125801
45935	106886	125799
45936	106889	125797
45937	106891	125795
45938	106894	125793
45939	106896	125790
45940	106899	125788
45941	106902	125787
45942	106905	125785
45943	106907	125783
45944	106909	125780
45945	106911	125778
45946	106913	125775
45947	106916	125773
45948	106918	125770
45949	106921	125768
45950	106923	125766
45951	106925	125764
45952	106928	125762
45953	106930	125759
45954	106932	125756
45955	106934	125754
45956	106936	125752
45957	106939	125749
45958	106941	125747
45959	106943	125745
45960	106946	125742
45961	106948	125740
45962	106950	125737
45963	106952	125735
45964	106955	125732
45965	106957	125730
45966	106959	125728
45967	106961	125725
45968	106963	125723
45969	106966	125720
45970	106968	125718
45971	106970	125715
45972	106973	125713
45973	106975	125711
45974	106977	125709
45975	106980	125706
45976	106982	125704
45977	106984	125702
45978	106986	125699
45979	106989	125697
45980	106991	125695
45981	106994	125692
45982	106995	125689
45983	106998	125687
45984	107000	125685
45985	107003	125683
45986	107005	125680
45987	107007	125678
45988	107010	125676
45989	107012	125673
45990	107015	125672
45991	107017	125669
45992	107019	125667
45993	107021	125664
45994	107024	125662
45995	107026	125660
45996	107028	125657
45997	107031	125655
45998	107033	125653
45999	107035	125650
46000	107037	125648
46001	107040	125645
46002	107042	125643
46003	107045	125641
46004	107047	125638
46005	107049	125636
46006	107052	125634
46007	107054	125632
46008	107056	125629
46009	107059	125627
46010	107061	125625
46011	107063	125622
46012	107066	125620
46013	107068	125618
46014	107070	125615
46015	107072	125613
46016	107075	125611
46017	107078	125609
46018	107080	125606
46019	107082	125603
46020	107084	125601
46021	107087	125599
46022	107089	125597
46023	107091	125594
46024	107094	125592
46025	107096	125590
46026	107098	125587
46027	107101	125585
46028	107103	125583
46029	107105	125580
46030	107107	125577
46031	107109	125575
46032	107112	125573
46033	107114	125570
46034	107116	125568
46035	107119	125566
46036	107121	125564
46037	107123	125561
46038	107125	125558
46039	107128	125556
46040	107131	125555
46041	107133	125553
46042	107136	125551
46043	107138	125549
46044	107141	125546
46045	107143	125544
46046	107146	125542
46047	107148	125540
46048	107151	125539
46049	107154	125536
46050	107155	125533
46051	107158	125531
46052	107160	125529
46053	107163	125527
46054	107165	125524
46055	107167	125522
46056	107170	125520
46057	107172	125518
46058	107175	125515
46059	107177	125513
46060	107179	125511
46061	107182	125508
46062	107184	125506
46063	107186	125504
46064	107188	125501
46065	107191	125499
46066	107193	125497
46067	107195	125494
46068	107198	125492
46069	107200	125490
46070	107203	125487
46071	107205	125485
46072	107207	125482
46073	107209	125480
46074	107212	125478
46075	107214	125476
46076	107217	125474
46077	107219	125471
46078	107221	125469
46079	107224	125467
46080	107226	125464
46081	107228	125462
46082	107231	125460
46083	107233	125457
46084	107236	125456
46085	107238	125453
46086	107241	125451
46087	107243	125449
46088	107245	125446
46089	107248	125444
46090	107250	125442
46091	107252	125440
46092	107255	125438
46093	107258	125436
46094	107261	125434
46095	107263	125432
46096	107265	125430
46097	107268	125427
46098	107270	125425
46099	107272	125422
46100	107274	125420
46101	107276	125417
46102	107279	125415
46103	107282	125413
46104	107284	125411
46105	107287	125409
46106	107289	125407
46107	107291	125405
46108	107294	125402
46109	107297	125401
46110	107300	125399
46111	107302	125397
46112	107308	125399
46113	107311	125398
46114	107315	125396
46115	107318	125395
46116	107320	125393
46117	107323	125391
46118	107325	125388
46119	107327	125386
46120	107329	125383
46121	107332	125381
46122	107334	125379
46123	107336	125376
46124	107339	125374
46125	107341	125372
46126	107344	125370
46127	107346	125367
46128	107348	125365
46129	107351	125363
46130	107353	125361
46131	107355	125358
46132	107357	125356
46133	107360	125353
46134	107362	125351
46135	107364	125348
46136	107366	125346
46137	107369	125343
46138	107371	125341
46139	107374	125339
46140	107376	125337
46141	107379	125336
46142	107382	125333
46143	107384	125331
46144	107386	125328
46145	107388	125326
46146	107390	125323
46147	107392	125321
46148	107395	125319
46149	107397	125316
46150	107400	125314
46151	107402	125311
46152	107404	125309
46153	107407	125307
46154	107409	125304
46155	107411	125302
46156	107413	125299
46157	107415	125297
46158	107417	125294
46159	107420	125292
46160	107422	125290
46161	107424	125287
46162	107427	125285
46163	107429	125283
46164	107431	125280
46165	107433	125277
46166	107435	125275
46167	107438	125273
46168	107440	125271
46169	107443	125268
46170	107445	125266
46171	107447	125264
46172	107450	125262
46173	107452	125259
46174	107455	125257
46175	107457	125255
46176	107459	125252
46177	107461	125250
46178	107464	125247
46179	107466	125245
46180	107468	125242
46181	107470	125240
46182	107473	125238
46183	107475	125235
46184	107477	125232
46185	107479	125230
46186	107481	125228
46187	107484	125226
46188	107486	125223
46189	107488	125221
46190	107491	125219
46191	107493	125216
46192	107495	125214
46193	107498	125212
46194	107500	125209
46195	107503	125207
46196	107504	125204
46197	107507	125202
46198	107509	125199
46199	107511	125197
46200	107513	125194
46201	107515	125192
46202	107518	125189
46203	107520	125187
46204	107522	125184
46205	107524	125182
46206	107527	125180
46207	107529	125178
46208	107531	125175
46209	107534	125173
46210	107536	125170
46211	107538	125168
46212	107540	125166
46213	107543	125164
46214	107545	125161
46215	107548	125159
46216	107550	125157
46217	107552	125154
46218	107554	125152
46219	107557	125150
46220	107560	125148
46221	107562	125145
46222	107564	125143
46223	107567	125141
46224	107569	125138
46225	107571	125136
46226	107574	125135
46227	107577	125132
46228	107579	125130
46229	107581	125128
46230	107584	125125
46231	107586	125123
46232	107588	125120
46233	107590	125118
46234	107593	125116
46235	107595	125113
46236	107597	125111
46237	107599	125108
46238	107602	125106
46239	107604	125103
46240	107606	125101
46241	107609	125099
46242	107611	125097
46243	107613	125094
46244	107616	125092
46245	107618	125090
46246	107620	125087
46247	107622	125084
46248	107624	125081
46249	107626	125079
46250	107628	125076
46251	107630	125074
46252	107633	125071
46253	107635	125070
46254	107638	125068
46255	107640	125065
46256	107642	125062
46257	107644	125060
46258	107647	125058
46259	107649	125056
46260	107651	125053
46261	107654	125051
46262	107656	125048
46263	107658	125046
46264	107661	125044
46265	107663	125041
46266	107665	125039
46267	107668	125037
46268	107671	125035
46269	107673	125033
46270	107675	125030
46271	107677	125027
46272	107679	125025
46273	107682	125023
46274	107685	125021
46275	107687	125019
46276	107690	125017
46277	107692	125015
46278	107694	125012
46279	107696	125010
46280	107698	125007
46281	107701	125005
46282	107703	125003
46283	107706	125000
46284	107708	124998
46285	107710	124995
46286	107713	124993
46287	107715	124991
46288	107717	124988
46289	107719	124986
46290	107722	124984
46291	107724	124982
46292	107727	124980
46293	107729	124977
46294	107731	124975
46295	107734	124973
46296	107737	124971
46297	107739	124969
46298	107741	124966
46299	107743	124964
46300	107746	124961
46301	107748	124959
46302	107750	124957
46303	107752	124954
46304	107754	124951
46305	107757	124949
46306	107759	124947
46307	107762	124945
46308	107764	124943
46309	107767	124941
46310	107769	124938
46311	107771	124935
46312	107774	124934
46313	107776	124931
46314	107778	124929
46315	107780	124926
46316	107783	124924
46317	107785	124922
46318	107787	124919
46319	107789	124916
46320	107792	124914
46321	107794	124912
46322	107796	124910
46323	107799	124907
46324	107801	124905
46325	107803	124902
46326	107805	124900
46327	107807	124897
46328	107810	124895
46329	107812	124893
46330	107814	124890
46331	107817	124888
46332	107819	124885
46333	107821	124883
46334	107823	124880
46335	107826	124878
46336	107827	124875
46337	107830	124873
46338	107832	124870
46339	107834	124868
46340	107836	124866
46341	107838	124863
46342	107840	124860
46343	107843	124858
46344	107845	124856
46345	107847	124853
46346	107850	124851
46347	107852	124849
46348	107854	124846
46349	107857	124844
46350	107859	124842
46351	107861	124839
46352	107863	124836
46353	107865	124834
46354	107868	124832
46355	107870	124829
46356	107872	124826
46357	107874	124824
46358	107877	124822
46359	107879	124820
46360	107881	124817
46361	107884	124815
46362	107887	124813
46363	107889	124811
46364	107891	124808
46365	107894	124806
46366	107896	124804
46367	107898	124802
46368	107900	124799
46369	107903	124797
46370	107905	124795
46371	107907	124792
46372	107910	124790
46373	107913	124788
46374	107915	124785
46375	107917	124783
46376	107919	124780
46377	107921	124778
46378	107923	124775
46379	107926	124773
46380	107928	124771
46381	107930	124768
46382	107933	124766
46383	107935	124764
46384	107937	124761
46385	107940	124759
46386	107942	124757
46387	107944	124755
46388	107947	124753
46389	107950	124751
46390	107952	124748
46391	107955	124746
46392	107957	124744
46393	107959	124741
46394	107961	124739
46395	107964	124737
46396	107966	124735
46397	107968	124732
46398	107971	124730
46399	107973	124728
46400	107975	124725
46401	107978	124723
46402	107980	124721
46403	107982	124718
46404	107985	124716
46405	107987	124714
46406	107990	124712
46407	107992	124710
46408	107995	124708
46409	107997	124705
46410	108000	124703
46411	108002	124701
46412	108004	124699
46413	108007	124697
46414	108009	124694
46415	108012	124692
46416	108015	124691
46417	108017	124688
46418	108019	124686
46419	108022	124683
46420	108024	124681
46421	108026	124679
46422	108029	124677
46423	108031	124674
46424	108033	124671
46425	108035	124668
46426	108037	124666
46427	108039	124664
46428	108042	124661
46429	108045	124660
46430	108047	124657
46431	108049	124655
46432	108051	124652
46433	108053	124650
46434	108055	124647
46435	108057	124644
46436	108059	124641
46437	108061	124639
46438	108064	124637
46439	108067	124635
46440	108070	124633
46441	108071	124631
46442	108074	124628
46443	108076	124626
46444	108079	124624
46445	108080	124621
46446	108082	124618
46447	108085	124616
46448	108087	124614
46449	108090	124612
46450	108092	124610
46451	108095	124607
46452	108097	124605
46453	108099	124602
46454	108101	124600
46455	108104	124598
46456	108106	124595
46457	108108	124593
46458	108111	124591
46459	108113	124588
46460	108115	124586
46461	108117	124583
46462	108119	124580
46463	108122	124578
46464	108124	124576
46465	108126	124573
46466	108129	124571
46467	108131	124569
46468	108133	124566
46469	108136	124564
46470	108138	124562
46471	108140	124560
46472	108142	124557
46473	108145	124555
46474	108147	124553
46475	108149	124550
46476	108152	124548
46477	108154	124545
46478	108156	124543
46479	108158	124541
46480	108161	124538
46481	108163	124536
46482	108165	124533
46483	108167	124531
46484	108169	124528
46485	108172	124526
46486	108174	124524
46487	108177	124522
46488	108179	124519
46489	108181	124517
46490	108184	124515
46491	108187	124513
46492	108189	124510
46493	108191	124508
46494	108193	124505
46495	108195	124503
46496	108198	124501
46497	108200	124498
46498	108202	124496
46499	108205	124493
46500	108207	124491
46501	108209	124488
46502	108211	124486
46503	108213	124483
46504	108216	124481
46505	108218	124479
46506	108221	124477
46507	108223	124475
46508	108225	124472
46509	108227	124470
46510	108230	124467
46511	108232	124465
46512	108234	124462
46513	108236	124460
46514	108238	124457
46515	108240	124455
46516	108242	124452
46517	108245	124450
46518	108247	124447
46519	108249	124445
46520	108251	124442
46521	108254	124440
46522	108256	124438
46523	108258	124435
46524	108261	124433
46525	108263	124431
46526	108265	124428
46527	108268	124426
46528	108270	124423
46529	108272	124422
46530	108275	124419
46531	108277	124417
46532	108279	124414
46533	108281	124412
46534	108283	124409
46535	108286	124407
46536	108289	124405
46537	108291	124403
46538	108293	124400
46539	108295	124398
46540	108298	124396
46541	108300	124393
46542	108302	124391
46543	108304	124388
46544	108307	124386
46545	108309	124384
46546	108311	124381
46547	108314	124379
46548	108315	124376
46549	108317	124373
46550	108320	124371
46551	108322	124368
46552	108324	124366
46553	108326	124363
46554	108329	124361
46555	108331	124359
46556	108333	124356
46557	108336	124354
46558	108338	124352
46559	108341	124350
46560	108343	124348
46561	108345	124345
46562	108348	124343
46563	108350	124340
46564	108352	124338
46565	108355	124336
46566	108357	124334
46567	108360	124332
46568	108362	124329
46569	108364	124327
46570	108366	124324
46571	108369	124322
46572	108371	124320
46573	108374	124318
46574	108376	124316
46575	108379	124313
46576	108381	124311
46577	108383	124309
46578	108385	124306
46579	108387	124304
46580	108390	124301
46581	108393	124299
46582	108395	124297
46583	108397	124294
46584	108399	124292
46585	108401	124289
46586	108403	124286
46587	108406	124285
46588	108408	124282
46589	108410	124280
46590	108412	124277
46591	108415	124275
46592	108417	124273
46593	108419	124270
46594	108421	124268
46595	108424	124265
46596	108426	124263
46597	108428	124260
46598	108430	124257
46599	108432	124255
46600	108434	124252
46601	108436	124250
46602	108438	124247
46603	108441	124245
46604	108443	124242
46605	108445	124239
46606	108447	124237
46607	108449	124235
46608	108452	124233
46609	108454	124231
46610	108457	124228
46611	108459	124226
46612	108461	124223
46613	108463	124220
46614	108465	124217
46615	108467	124215
46616	108469	124212
46617	108471	124210
46618	108473	124207
46619	108476	124205
46620	108478	124203
46621	108480	124200
46622	108483	124198
46623	108486	124196
46624	108488	124194
46625	108490	124191
46626	108492	124189
46627	108494	124186
46628	108496	124184
46629	108499	124181
46630	108501	124179
46631	108503	124177
46632	108506	124175
46633	108508	124172
46634	108510	124170
46635	108513	124167
46636	108515	124165
46637	108517	124162
46638	108519	124160
46639	108522	124158
46640	108524	124155
46641	108526	124153
46642	108528	124150
46643	108531	124148
46644	108533	124146
46645	108535	124143
46646	108537	124141
46647	108540	124138
46648	108542	124136
46649	108544	124133
46650	108546	124130
46651	108548	124128
46652	108550	124125
46653	108552	124122
46654	108554	124120
46655	108556	124117
46656	108558	124114
46657	108561	124113
46658	108563	124110
46659	108565	124108
46660	108568	124106
46661	108570	124103
46662	108572	124101
46663	108574	124098
46664	108577	124096
46665	108579	124094
46666	108581	124091
46667	108584	124089
46668	108586	124087
46669	108588	124085
46670	108590	124082
46671	108592	124079
46672	108595	124077
46673	108597	124074
46674	108599	124072
46675	108601	124069
46676	108604	124067
46677	108606	124065
46678	108608	124062
46679	108610	124059
46680	108613	124057
46681	108615	124055
46682	108618	124053
46683	108620	124051
46684	108623	124049
46685	108625	124046
46686	108627	124043
46687	108629	124041
46688	108631	124039
46689	108633	124036
46690	108636	124034
46691	108638	124031
46692	108640	124029
46693	108642	124027
46694	108645	124024
46695	108647	124022
46696	108649	124019
46697	108651	124016
46698	108654	124014
46699	108656	124012
46700	108658	124010
46701	108661	124007
46702	108663	124005
46703	108665	124003
46704	108668	124000
46705	108670	123998
46706	108672	123996
46707	108674	123993
46708	108677	123991
46709	108678	123988
46710	108680	123985
46711	108683	123983
46712	108685	123980
46713	108687	123978
46714	108689	123976
46715	108692	123973
46716	108694	123971
46717	108696	123968
46718	108698	123966
46719	108700	123963
46720	108703	123961
46721	108705	123958
46722	108707	123956
46723	108709	123953
46724	108712	123951
46725	108714	123948
46726	108716	123946
46727	108718	123944
46728	108720	123941
46729	108723	123939
46730	108725	123936
46731	108727	123934
46732	108729	123931
46733	108731	123929
46734	108733	123926
46735	108735	123923
46736	108738	123921
46737	108740	123918
46738	108742	123916
46739	108744	123914
46740	108747	123911
46741	108749	123909
46742	108751	123907
46743	108754	123904
46744	108756	123902
46745	108758	123900
46746	108761	123898
46747	108764	123896
46748	108766	123894
46749	108768	123891
46750	108771	123890
46751	108775	123889
46752	108777	123886
46753	108780	123884
46754	108782	123882
46755	108784	123880
46756	108786	123877
46757	108789	123875
46758	108791	123872
46759	108793	123869
46760	108795	123867
46761	108798	123865
46762	108800	123863
46763	108803	123861
46764	108805	123859
46765	108808	123857
46766	108811	123855
46767	108813	123853
46768	108816	123850
46769	108818	123848
46770	108820	123845
46771	108822	123843
46772	108824	123841
46773	108827	123839
46774	108829	123836
46775	108832	123834
46776	108834	123831
46777	108836	123829
46778	108838	123826
46779	108840	123823
46780	108842	123821
46781	108844	123818
46782	108846	123816
46783	108849	123814
46784	108852	123813
46785	108854	123810
46786	108857	123808
46787	108859	123805
46788	108861	123803
46789	108864	123801
46790	108866	123799
46791	108869	123797
46792	108871	123795
46793	108874	123792
46794	108876	123790
46795	108878	123787
46796	108881	123785
46797	108883	123783
46798	108885	123780
46799	108887	123777
46800	108889	123775
46801	108891	123773
46802	108893	123770
46803	108896	123768
46804	108898	123766
46805	108901	123763
46806	108903	123761
46807	108905	123759
46808	108908	123757
46809	108910	123754
46810	108912	123752
46811	108915	123749
46812	108917	123747
46813	108919	123745
46814	108922	123742
46815	108924	123740
46816	108926	123738
46817	108928	123735
46818	108930	123733
46819	108933	123730
46820	108935	123728
46821	108937	123726
46822	108940	123723
46823	108942	123721
46824	108944	123718
46825	108946	123715
46826	108948	123713
46827	108951	123711
46828	108953	123708
46829	108955	123706
46830	108957	123703
46831	108960	123701
46832	108962	123698
46833	108964	123696
46834	108966	123694
46835	108968	123691
46836	108971	123689
46837	108973	123686
46838	108975	123684
46839	108978	123682
46840	108980	123680
46841	108982	123677
46842	108984	123674
46843	108986	123672
46844	108988	123669
46845	108990	123666
46846	108993	123664
46847	108995	123662
46848	108997	123660
46849	108999	123657
46850	109002	123654
46851	109004	123652
46852	109006	123649
46853	109008	123647
46854	109011	123645
46855	109013	123642
46856	109015	123640
46857	109017	123638
46858	109019	123635
46859	109022	123633
46860	109024	123631
46861	109027	123628
46862	109029	123625
46863	109031	123623
46864	109033	123620
46865	109035	123618
46866	109038	123616
46867	109040	123614
46868	109042	123611
46869	109045	123609
46870	109047	123607
46871	109050	123605
46872	109052	123603
46873	109054	123600
46874	109057	123598
46875	109059	123596
46876	109062	123594
46877	109065	123592
46878	109067	123589
46879	109069	123587
46880	109071	123584
46881	109074	123582
46882	109076	123580
46883	109078	123577
46884	109080	123575
46885	109083	123572
46886	109085	123570
46887	109088	123568
46888	109090	123566
46889	109092	123563
46890	109095	123561
46891	109097	123559
46892	109099	123557
46893	109102	123554
46894	109104	123552
46895	109106	123550
46896	109109	123547
46897	109111	123545
46898	109113	123542
46899	109115	123540
46900	109118	123538
46901	109120	123535
46902	109122	123533
46903	109124	123530
46904	109127	123528
46905	109129	123525
46906	109131	123523
46907	109133	123521
46908	109136	123518
46909	109138	123516
46910	109140	123514
46911	109144	123513
46912	109146	123510
46913	109148	123508
46914	109150	123505
46915	109152	123503
46916	109155	123500
46917	109157	123498
46918	109159	123496
46919	109162	123493
46920	109164	123491
46921	109167	123489
46922	109170	123487
46923	109172	123485
46924	109174	123482
46925	109176	123480
46926	109179	123478
46927	109181	123475
46928	109183	123473
46929	109185	123471
46930	109188	123468
46931	109190	123466
46932	109193	123464
46933	109195	123461
46934	109197	123459
46935	109199	123456
46936	109201	123453
46937	109203	123451
46938	109205	123448
46939	109207	123445
46940	109209	123443
46941	109212	123441
46942	109214	123438
46943	109216	123436
46944	109218	123433
46945	109220	123431
46946	109222	123428
46947	109225	123426
46948	109227	123423
46949	109229	123421
46950	109232	123419
46951	109234	123417
46952	109237	123415
46953	109239	123412
46954	109242	123410
46955	109243	123407
46956	109246	123405
46957	109248	123402
46958	109250	123400
46959	109253	123398
46960	109255	123396
46961	109258	123394
46962	109260	123391
46963	109262	123389
46964	109265	123387
46965	109267	123384
46966	109269	123382
46967	109272	123380
46968	109274	123378
46969	109276	123375
46970	109278	123372
46971	109281	123370
46972	109283	123368
46973	109286	123366
46974	109288	123364
46975	109291	123361
46976	109293	123359
46977	109295	123357
46978	109297	123354
46979	109299	123351
46980	109301	123348
46981	109304	123347
46982	109306	123344
46983	109308	123341
46984	109310	123339
46985	109312	123336
46986	109315	123334
46987	109317	123332
46988	109319	123329
46989	109321	123327
46990	109324	123325
46991	109326	123322
46992	109328	123320
46993	109331	123317
46994	109333	123315
46995	109335	123313
46996	109338	123311
46997	109340	123308
46998	109343	123306
46999	109345	123304
47000	109347	123301
47001	109349	123299
47002	109351	123296
47003	109353	123294
47004	109356	123291
47005	109358	123289
47006	109361	123287
47007	109363	123284
47008	109365	123282
47009	109367	123279
47010	109369	123276
47011	109371	123274
47012	109373	123271
47013	109375	123269
47014	109377	123266
47015	109380	123265
47016	109383	123262
47017	109385	123260
47018	109387	123258
47019	109390	123256
47020	109392	123253
47021	109395	123251
47022	109397	123249
47023	109399	123247
47024	109402	123244
47025	109404	123242
47026	109406	123239
47027	109408	123237
47028	109410	123234
47029	109413	123232
47030	109415	123229
47031	109417	123227
47032	109419	123224
47033	109421	123222
47034	109424	123220
47035	109426	123217
47036	109429	123216
47037	109431	123213
47038	109433	123210
47039	109435	123208
47040	109438	123206
47041	109440	123203
47042	109442	123201
47043	109444	123198
47044	109447	123196
47045	109450	123194
47046	109452	123192
47047	109454	123190
47048	109456	123187
47049	109459	123185
47050	109461	123183
47051	109463	123180
47052	109466	123178
47053	109468	123176
47054	109471	123173
47055	109473	123171
47056	109475	123169
47057	109478	123167
47058	109480	123164
47059	109483	123162
47060	109485	123160
47061	109487	123157
47062	109490	123155
47063	109492	123153
47064	109495	123151
47065	109497	123149
47066	109500	123147
47067	109502	123144
47068	109504	123142
47069	109507	123140
47070	109509	123137
47071	109511	123135
47072	109514	123133
47073	109516	123131
47074	109519	123128
47075	109521	123126
47076	109523	123124
47077	109525	123121
47078	109528	123119
47079	109530	123116
47080	109532	123114
47081	109534	123111
47082	109536	123109
47083	109539	123107
47084	109541	123105
47085	109544	123102
47086	109546	123100
47087	109548	123098
47088	109551	123096
47089	109553	123093
47090	109555	123090
47091	109557	123088
47092	109559	123085
47093	109561	123083
47094	109563	123080
47095	109566	123078
47096	109568	123075
47097	109570	123073
47098	109573	123071
47099	109576	123069
47100	109578	123067
47101	109580	123064
47102	109582	123062
47103	109585	123059
47104	109587	123057
47105	109589	123055
47106	109591	123052
47107	109593	123050
47108	109597	123048
47109	109599	123046
47110	109601	123043
47111	109604	123041
47112	109606	123039
47113	109608	123037
47114	109611	123034
47115	109613	123032
47116	109615	123030
47117	109618	123028
47118	109621	123026
47119	109623	123023
47120	109625	123021
47121	109628	123019
47122	109630	123017
47123	109632	123014
47124	109634	123012
47125	109637	123009
47126	109639	123007
47127	109642	123005
47128	109644	123003
47129	109646	123000
47130	109648	122998
47131	109650	122995
47132	109653	122993
47133	109655	122990
47134	109658	122989
47135	109660	122986
47136	109662	122983
47137	109664	122981
47138	109667	122979
47139	109669	122976
47140	109671	122974
47141	109673	122971
47142	109676	122969
47143	109678	122967
47144	109680	122964
47145	109683	122962
47146	109685	122960
47147	109687	122957
47148	109690	122955
47149	109692	122952
47150	109694	122950
47151	109696	122948
47152	109699	122946
47153	109701	122943
47154	109703	122941
47155	109705	122938
47156	109708	122936
47157	109710	122934
47158	109712	122931
47159	109715	122929
47160	109717	122927
47161	109720	122925
47162	109722	122922
47163	109724	122920
47164	109727	122918
47165	109729	122915
47166	109732	122913
47167	109734	122912
47168	109737	122909
47169	109739	122907
47170	109741	122904
47171	109744	122902
47172	109746	122900
47173	109748	122897
47174	109751	122895
47175	109753	122893
47176	109756	122891
47177	109758	122889
47178	109761	122887
47179	109763	122884
47180	109765	122882
47181	109768	122880
47182	109770	122877
47183	109772	122874
47184	109774	122872
47185	109776	122869
47186	109778	122867
47187	109780	122864
47188	109783	122862
47189	109785	122860
47190	109787	122857
47191	109789	122855
47192	109792	122852
47193	109795	122851
47194	109797	122848
47195	109799	122846
47196	109801	122843
47197	109803	122840
47198	109805	122838
47199	109807	122836
47200	109810	122833
47201	109812	122830
47202	109814	122828
47203	109816	122826
47204	109819	122823
47205	109821	122821
47206	109824	122820
47207	109826	122817
47208	109828	122815
47209	109831	122812
47210	109833	122809
47211	109835	122807
47212	109838	122805
47213	109840	122803
47214	109842	122800
47215	109844	122798
47216	109847	122796
47217	109849	122793
47218	109851	122790
47219	109854	122789
47220	109856	122786
47221	109858	122784
47222	109860	122781
47223	109863	122779
47224	109865	122777
47225	109868	122775
47226	109870	122773
47227	109873	122770
47228	109875	122768
47229	109877	122766
47230	109880	122764
47231	109882	122761
47232	109884	122759
47233	109887	122757
47234	109889	122755
47235	109891	122752
47236	109894	122749
47237	109896	122747
47238	109898	122744
47239	109900	122742
47240	109902	122740
47241	109905	122737
47242	109907	122735
47243	109909	122732
47244	109911	122730
47245	109913	122727
47246	109916	122725
47247	109918	122723
47248	109920	122720
47249	109923	122718
47250	109925	122716
47251	109927	122713
47252	109929	122710
47253	109931	122708
47254	109933	122705
47255	109936	122703
47256	109938	122701
47257	109940	122698
47258	109943	122696
47259	109946	122695
47260	109948	122692
47261	109950	122690
47262	109953	122688
47263	109956	122686
47264	109958	122683
47265	109960	122681
47266	109963	122679
47267	109965	122677
47268	109967	122674
47269	109970	122672
47270	109972	122670
47271	109974	122667
47272	109976	122665
47273	109979	122663
47274	109981	122660
47275	109983	122658
47276	109986	122656
47277	109988	122653
47278	109991	122651
47279	109993	122649
47280	109996	122647
47281	109998	122645
47282	110001	122643
47283	110003	122640
