iter	RMSE
44054	426.6605657
44055	426.6600685
44056	426.6589111
44057	426.6578701
44058	426.6567352
44059	426.6560561
44060	426.6528785
44061	426.6516373
44062	426.6508363
44063	426.6502264
44064	426.6490933
44065	426.6480024
44066	426.6457872
44067	426.645108
44068	426.6445394
44069	426.6440927
44070	426.6436469
44071	426.6415669
44072	426.6410134
44073	426.6392895
44074	426.6392766
44075	426.6386688
44076	426.6377306
44077	426.6374263
44078	426.6356274
44079	426.6346034
44080	426.6340512
44081	426.6323342
44082	426.6305393
44083	426.6286826
44084	426.6266793
44085	426.6252549
44086	426.6211048
44087	426.6194944
44088	426.617704
44089	426.6152183
44090	426.6146674
44091	426.612819
44092	426.6117831
44093	426.6116146
44094	426.6067677
44095	426.6056454
44096	426.6039577
44097	426.6021715
44098	426.5999668
44099	426.5984194
44100	426.5959657
44101	426.5955229
44102	426.5932055
44103	426.5924126
44104	426.5892664
44105	426.5887176
44106	426.5866619
44107	426.5860916
44108	426.5851749
44109	426.5851596
44110	426.5831732
44111	426.5808327
44112	426.579744
44113	426.5786696
44114	426.5775721
44115	426.5752587
44116	426.5736129
44117	426.570745
44118	426.5697209
44119	426.5660715
44120	426.5632846
44121	426.5615045
44122	426.5600431
44123	426.5585243
44124	426.5567482
44125	426.5563069
44126	426.5559269
44127	426.5549015
44128	426.5535592
44129	426.5520013
44130	426.5510282
44131	426.5504817
44132	426.55007
44133	426.5489468
44134	426.5459268
44135	426.5437708
44136	426.5423547
44137	426.5415292
44138	426.5402306
44139	426.5381999
44140	426.5378199
44141	426.5360086
44142	426.5311773
44143	426.5305724
44144	426.5269329
44145	426.5256888
44146	426.5237309
44147	426.5227379
44148	426.5209658
44149	426.520725
44150	426.5202666
44151	426.51883
44152	426.5177018
44153	426.5171564
44154	426.5153882
44155	426.5130973
44156	426.5112468
44157	426.5095315
44158	426.5092694
44159	426.5081708
44160	426.5039784
44161	426.5028814
44162	426.5004497
44163	426.5001297
44164	426.4994563
44165	426.4972636
44166	426.4949514
44167	426.4946345
44168	426.4928719
44169	426.4913875
44170	426.4909489
44171	426.4891902
44172	426.4882766
44173	426.4870163
44174	426.4865215
44175	426.4845015
44176	426.4836599
44177	426.4831165
44178	426.4807087
44179	426.4797697
44180	426.4788363
44181	426.4746402
44182	426.4741344
44183	426.4723721
44184	426.4716124
44185	426.4674311
44186	426.4632605
44187	426.4608536
44188	426.4588894
44189	426.4582192
44190	426.4564647
44191	426.4559431
44192	426.4536008
44193	426.453587
44194	426.4526854
44195	426.4522484
44196	426.4511073
44197	426.4474222
44198	426.4456714
44199	426.4422347
44200	426.440595
44201	426.4383814
44202	426.4367466
44203	426.4333394
44204	426.4300371
44205	426.4294954
44206	426.4286027
44207	426.4275073
44208	426.4261933
44209	426.4240446
44210	426.4227564
44211	426.4218614
44212	426.420383
44213	426.4189518
44214	426.4152791
44215	426.4135395
44216	426.4114151
44217	426.4092998
44218	426.4092871
44219	426.4051292
44220	426.4014673
44221	426.3990836
44222	426.3942734
44223	426.3905831
44224	426.388937
44225	426.3859441
44226	426.3840033
44227	426.3795604
44228	426.3774175
44229	426.3769926
44230	426.3752152
44231	426.3732945
44232	426.3723634
44233	426.3698317
44234	426.3676866
44235	426.3659702
44236	426.3639539
44237	426.3616749
44238	426.3605615
44239	426.3595022
44240	426.3577568
44241	426.3566332
44242	426.3529526
44243	426.3511492
44244	426.3502257
44245	426.347722
44246	426.3473292
44247	426.3457316
44248	426.34399
44249	426.3402308
44250	426.338493
44251	426.3367589
44252	426.3351204
44253	426.3329808
44254	426.3298735
44255	426.3284436
44256	426.3275324
44257	426.3241446
44258	426.3221484
44259	426.3217402
44260	426.320018
44261	426.3168615
44262	426.3168464
44263	426.3163586
44264	426.3147307
44265	426.3137403
44266	426.3122494
44267	426.311583
44268	426.3094496
44269	426.3085569
44270	426.3066014
44271	426.3035659
44272	426.3028795
44273	426.3009473
44274	426.2988207
44275	426.2943839
44276	426.2921776
44277	426.2912501
44278	426.2895256
44279	426.2872724
44280	426.2863471
44281	426.2830112
44282	426.2801957
44283	426.2757678
44284	426.2748909
44285	426.2716174
44286	426.2712465
44287	426.2689948
44288	426.2683316
44289	426.2666243
44290	426.2621181
44291	426.2611828
44292	426.2588635
44293	426.2574581
44294	426.2564688
44295	426.2547458
44296	426.2538556
44297	426.250711
44298	426.2465319
44299	426.246124
44300	426.2452039
44301	426.2429303
44302	426.2408102
44303	426.2390903
44304	426.2366891
44305	426.2361377
44306	426.2336893
44307	426.2297157
44308	426.2280939
44309	426.2263786
44310	426.2242481
44311	426.2238141
44312	426.223392
44313	426.2223595
44314	426.2203354
44315	426.2197956
44316	426.2175852
44317	426.2156464
44318	426.2147242
44319	426.2144117
44320	426.2140356
44321	426.2128001
44322	426.209427
44323	426.2085111
44324	426.2075898
44325	426.2070515
44326	426.2056443
44327	426.2045342
44328	426.2008654
44329	426.1982318
44330	426.1968118
44331	426.1951881
44332	426.1940778
44333	426.1923596
44334	426.1906559
44335	426.1887087
44336	426.1882879
44337	426.1875235
44338	426.1831116
44339	426.180657
44340	426.1793114
44341	426.1787747
44342	426.1774978
44343	426.1748332
44344	426.1733125
44345	426.1722841
44346	426.171522
44347	426.1710613
44348	426.1674203
44349	426.1657193
44350	426.1657015
44351	426.1644698
44352	426.1633766
44353	426.160271
44354	426.1579575
44355	426.1566659
44356	426.1556743
44357	426.1545339
44358	426.1536318
44359	426.1517094
44360	426.1494018
44361	426.1489361
44362	426.1479774
44363	426.1458106
44364	426.1457952
44365	426.1450356
44366	426.1442778
44367	426.1434485
44368	426.1421756
44369	426.1402332
44370	426.1401586
44371	426.1392415
44372	426.1383536
44373	426.1369871
44374	426.1353968
44375	426.1330793
44376	426.1311629
44377	426.1296616
44378	426.1285325
44379	426.1268651
44380	426.1229004
44381	426.1209692
44382	426.1200847
44383	426.1192025
44384	426.1183841
44385	426.11783
44386	426.1159157
44387	426.1155978
44388	426.1153197
44389	426.1123809
44390	426.1106752
44391	426.1102723
44392	426.1095829
44393	426.1086802
44394	426.1071579
44395	426.1061316
44396	426.1035987
44397	426.1018973
44398	426.0971411
44399	426.0931867
44400	426.0931123
44401	426.0897948
44402	426.089485
44403	426.0872442
44404	426.0855466
44405	426.0851189
44406	426.0823121
44407	426.0818851
44408	426.0794442
44409	426.079018
44410	426.0781177
44411	426.0762986
44412	426.0746047
44413	426.072087
44414	426.0695007
44415	426.0666735
44416	426.0662114
44417	426.0646218
44418	426.0646082
44419	426.0634536
44420	426.0624657
44421	426.0605561
44422	426.059732
44423	426.05848
44424	426.0555094
44425	426.0521987
44426	426.0491883
44427	426.0469476
44428	426.0455591
44429	426.0431535
44430	426.0416585
44431	426.0408459
44432	426.0366845
44433	426.0355521
44434	426.0345178
44435	426.0330737
44436	426.0298381
44437	426.0281479
44438	426.0263897
44439	426.0230454
44440	426.0213981
44441	426.0203087
44442	426.0199083
44443	426.0171353
44444	426.0156786
44445	426.0152626
44446	426.0122835
44447	426.011976
44448	426.0110974
44449	426.0101677
44450	426.0079736
44451	426.0068872
44452	426.0047737
44453	426.0040232
44454	426.0027958
44455	425.9986742
44456	425.9969879
44457	425.994336
44458	425.9926518
44459	425.991039
44460	425.9893564
44461	425.9876844
44462	425.9872245
44463	425.9842705
44464	425.980161
44465	425.9783072
44466	425.9749409
44467	425.9725464
44468	425.9717004
44469	425.9707723
44470	425.9677712
44471	425.967373
44472	425.9644283
44473	425.9627528
44474	425.9612247
44475	425.9588353
44476	425.9544529
44477	425.9537991
44478	425.9531995
44479	425.9531748
44480	425.9488044
44481	425.9440871
44482	425.943035
44483	425.9422385
44484	425.9417074
44485	425.9412485
44486	425.9395768
44487	425.9379088
44488	425.9342201
44489	425.9333857
44490	425.9329886
44491	425.9313242
44492	425.9305778
44493	425.9299819
44494	425.9297431
44495	425.9286589
44496	425.9266508
44497	425.9249971
44498	425.9233401
44499	425.9211449
44500	425.9197126
44501	425.9185908
44502	425.9175093
44503	425.9162337
44504	425.9140338
44505	425.9108234
44506	425.9091698
44507	425.9073296
44508	425.9060412
44509	425.9051079
44510	425.9026726
44511	425.9006695
44512	425.8981016
44513	425.8972262
44514	425.8959932
44515	425.8952493
44516	425.8909034
44517	425.8904087
44518	425.8886091
44519	425.8865057
44520	425.884527
44521	425.8827321
44522	425.8819417
44523	425.8778485
44524	425.8765267
44525	425.8741474
44526	425.8719347
44527	425.8709342
44528	425.8662445
44529	425.8657158
44530	425.864782
44531	425.8641309
44532	425.8624815
44533	425.8599851
44534	425.8574802
44535	425.8570318
44536	425.8564914
44537	425.855388
44538	425.8549317
44539	425.8514856
44540	425.8468099
44541	425.8457072
44542	425.8448593
44543	425.8435518
44544	425.8411474
44545	425.836485
44546	425.8359131
44547	425.8338204
44548	425.8335186
44549	425.8329916
44550	425.8323467
44551	425.8312103
44552	425.8278815
44553	425.8255035
44554	425.8234108
44555	425.8204509
44556	425.8192427
44557	425.8177354
44558	425.8170582
44559	425.8151711
44560	425.8129113
44561	425.8109721
44562	425.8103742
44563	425.8094427
44564	425.8064505
44565	425.8054253
44566	425.8041942
44567	425.8005239
44568	425.7980923
44569	425.7964024
44570	425.7950977
44571	425.7940491
44572	425.7934106
44573	425.7926227
44574	425.7915682
44575	425.7904736
44576	425.7890697
44577	425.7885445
44578	425.7883009
44579	425.7858294
44580	425.7834641
44581	425.7808435
44582	425.7779158
44583	425.7753209
44584	425.7733262
44585	425.7729324
44586	425.7713241
44587	425.7692733
44588	425.7689154
44589	425.7685369
44590	425.7673339
44591	425.7649619
44592	425.7641205
44593	425.763414
44594	425.7628202
44595	425.7605225
44596	425.7599264
44597	425.7586584
44598	425.7582351
44599	425.7547154
44600	425.7519292
44601	425.7498869
44602	425.7482434
44603	425.7471566
44604	425.7452394
44605	425.7449178
44606	425.7440188
44607	425.7440012
44608	425.7429823
44609	425.7418235
44610	425.7402428
44611	425.7367868
44612	425.7336747
44613	425.731209
44614	425.730908
44615	425.7305147
44616	425.729948
44617	425.7279151
44618	425.7244019
44619	425.721059
44620	425.7199558
44621	425.7174681
44622	425.7165571
44623	425.715091
44624	425.7140068
44625	425.7126066
44626	425.7092833
44627	425.7081554
44628	425.7068903
44629	425.7060562
44630	425.7050424
44631	425.7031833
44632	425.7015159
44633	425.7009921
44634	425.6988083
44635	425.6965109
44636	425.6954442
44637	425.6919344
44638	425.6895671
44639	425.6877981
44640	425.6863249
44641	425.6846851
44642	425.6843073
44643	425.6813211
44644	425.6789612
44645	425.6779346
44646	425.6762981
44647	425.6750637
44648	425.6728937
44649	425.6712608
44650	425.6698584
44651	425.669845
44652	425.6689156
44653	425.6677886
44654	425.667266
44655	425.666441
44656	425.6644561
44657	425.6625706
44658	425.6609412
44659	425.6599203
44660	425.6580847
44661	425.6544884
44662	425.6524099
44663	425.6500543
44664	425.6486665
44665	425.6483507
44666	425.6426704
44667	425.6421493
44668	425.6404997
44669	425.6393495
44670	425.6373061
44671	425.6356814
44672	425.6328842
44673	425.6322902
44674	425.6300501
44675	425.6259207
44676	425.6249323
44677	425.6218278
44678	425.6188467
44679	425.6155707
44680	425.6139496
44681	425.6119796
44682	425.6115885
44683	425.6101759
44684	425.6069063
44685	425.6047239
44686	425.6037491
44687	425.602085
44688	425.6011793
44689	425.5992206
44690	425.5968734
44691	425.5968488
44692	425.5963599
44693	425.5948287
44694	425.593089
44695	425.591274
44696	425.5908524
44697	425.5898675
44698	425.5890017
44699	425.5854045
44700	425.5849677
44701	425.5849543
44702	425.5833113
44703	425.5817011
44704	425.5792755
44705	425.5774456
44706	425.5769675
44707	425.5748173
44708	425.5739509
44709	425.5735607
44710	425.5719472
44711	425.571079
44712	425.567644
44713	425.5664926
44714	425.5664681
44715	425.5661496
44716	425.5654909
44717	425.563881
44718	425.5608564
44719	425.5592507
44720	425.5590039
44721	425.5580103
44722	425.557997
44723	425.5569825
44724	425.553073
44725	425.5526838
44726	425.5510817
44727	425.550675
44728	425.5502284
44729	425.5496945
44730	425.5473606
44731	425.5464407
44732	425.5441117
44733	425.5436608
44734	425.542802
44735	425.5392253
44736	425.5373048
44737	425.5366627
44738	425.5344407
44739	425.5327103
44740	425.5326971
44741	425.5309525
44742	425.5298473
44743	425.528101
44744	425.5245137
44745	425.5209358
44746	425.5191888
44747	425.5183557
44748	425.5183424
44749	425.5171226
44750	425.5149972
44751	425.5145215
44752	425.5120211
44753	425.5110729
44754	425.5076631
44755	425.5071446
44756	425.5060236
44757	425.5037015
44758	425.5025225
44759	425.5021344
44760	425.4992001
44761	425.4982945
44762	425.4966834
44763	425.4926139
44764	425.4894745
44765	425.4894572
44766	425.4862575
44767	425.4839386
44768	425.481673
44769	425.4806008
44770	425.479617
44771	425.4783785
44772	425.4764162
44773	425.4742771
44774	425.4726765
44775	425.4710119
44776	425.4691302
44777	425.46694
44778	425.4646338
44779	425.4629959
44780	425.4624042
44781	425.4616175
44782	425.4600225
44783	425.459635
44784	425.4575497
44785	425.45529
44786	425.4536986
44787	425.4523625
44788	425.4507745
44789	425.449686
44790	425.449194
44791	425.4481173
44792	425.4471719
44793	425.446655
44794	425.4453164
44795	425.4436897
44796	425.442673
44797	425.4415845
44798	425.4410938
44799	425.4401868
44800	425.4370247
44801	425.4355385
44802	425.4339543
44803	425.432563
44804	425.4305456
44805	425.4288835
44806	425.4261141
44807	425.4240393
44808	425.4224059
44809	425.4206834
44810	425.4185062
44811	425.4176025
44812	425.4165155
44813	425.4164912
44814	425.4154453
44815	425.413536
44816	425.4103564
44817	425.4059912
44818	425.4051261
44819	425.3994639
44820	425.3969665
44821	425.3960092
44822	425.3954601
44823	425.39448
44824	425.3912229
44825	425.3895994
44826	425.3862887
44827	425.3853645
44828	425.3837838
44829	425.3822064
44830	425.3817213
44831	425.3782858
44832	425.3773982
44833	425.3749166
44834	425.3726111
44835	425.3696928
44836	425.3684113
44837	425.3661825
44838	425.3655923
44839	425.3645303
44840	425.3624619
44841	425.3598551
44842	425.35894
44843	425.3558428
44844	425.354215
44845	425.3517489
44846	425.3508256
44847	425.3502364
44848	425.3477764
44849	425.3441324
44850	425.3441217
44851	425.3419382
44852	425.3388493
44853	425.3358682
44854	425.3344216
44855	425.3320048
44856	425.3310922
44857	425.3307061
44858	425.3274558
44859	425.3265142
44860	425.3247749
44861	425.3215307
44862	425.3168969
44863	425.3133402
44864	425.3126185
44865	425.3115055
44866	425.3101131
44867	425.3084304
44868	425.3075451
44869	425.305952
44870	425.3043218
44871	425.3020331
44872	425.3008333
44873	425.2992104
44874	425.297738
44875	425.2956089
44876	425.2933574
44877	425.2929728
44878	425.2916635
44879	425.2895397
44880	425.2866264
44881	425.2862425
44882	425.2852683
44883	425.2843853
44884	425.2830318
44885	425.2814607
44886	425.2773441
44887	425.2752929
44888	425.2749233
44889	425.2735612
44890	425.2689429
44891	425.266656
44892	425.265536
44893	425.26366
44894	425.2632571
44895	425.2628129
44896	425.2613383
44897	425.2603278
44898	425.2593394
44899	425.2573312
44900	425.2557644
44901	425.2541044
44902	425.252758
44903	425.2523493
44904	425.2489404
44905	425.247377
44906	425.2444233
44907	425.242541
44908	425.2421589
44909	425.2403395
44910	425.2383943
44911	425.2380129
44912	425.2379998
44913	425.2361972
44914	425.2350811
44915	425.2325941
44916	425.2303062
44917	425.2302931
44918	425.2283833
44919	425.2275258
44920	425.225721
44921	425.2218362
44922	425.2204811
44923	425.2180709
44924	425.2144411
44925	425.2123852
44926	425.2094387
44927	425.2080678
44928	425.205616
44929	425.2036779
44930	425.2031848
44931	425.2026955
44932	425.2016861
44933	425.2003155
44934	425.1997677
44935	425.1978351
44936	425.1954296
44937	425.1945743
44938	425.1910293
44939	425.1894704
44940	425.1891948
44941	425.1885242
44942	425.1862414
44943	425.1827056
44944	425.1804872
44945	425.1797106
44946	425.1773561
44947	425.1764153
44948	425.1748597
44949	425.1729323
44950	425.1702072
44951	425.1679325
44952	425.1670432
44953	425.164947
44954	425.1642591
44955	425.1636954
44956	425.1621444
44957	425.1596268
44958	425.1576061
44959	425.1563686
44960	425.1539868
44961	425.1530383
44962	425.1512177
44963	425.1499502
44964	425.1477311
44965	425.146821
44966	425.1446044
44967	425.1416665
44968	425.1397473
44969	425.1393469
44970	425.1364329
44971	425.1345187
44972	425.1330855
44973	425.1319776
44974	425.1297659
44975	425.128089
44976	425.1265214
44977	425.1247053
44978	425.1246946
44979	425.1231472
44980	425.1224195
44981	425.1193468
44982	425.1188754
44983	425.1184223
44984	425.1148954
44985	425.114496
44986	425.1127816
44987	425.1112375
44988	425.108018
44989	425.1056203
44990	425.1034451
44991	425.1014114
44992	425.1006311
44993	425.097011
44994	425.0954778
44995	425.0938079
44996	425.0922715
44997	425.0917142
44998	425.089808
44999	425.0887922
45000	425.0880775
45001	425.0864613
45002	425.0846371
45003	425.0817116
45004	425.0797399
45005	425.0777172
45006	425.0748118
45007	425.0727959
45008	425.0706889
45009	425.0687907
45010	425.0683443
45011	425.0677595
45012	425.0655591
45013	425.0634993
45014	425.0625175
45015	425.0606255
45016	425.0593997
45017	425.0559994
45018	425.0543314
45019	425.0543127
45020	425.0519299
45021	425.0497775
45022	425.0482526
45023	425.0459752
45024	425.0455772
45025	425.0447957
45026	425.0423319
45027	425.0398307
45028	425.0394394
45029	425.0383686
45030	425.0361264
45031	425.0341102
45032	425.0339004
45033	425.0331226
45034	425.0295116
45035	425.0293098
45036	425.0257088
45037	425.0244155
45038	425.022248
45039	425.0218086
45040	425.0204277
45041	425.0193446
45042	425.0178934
45043	425.0162819
45044	425.0150535
45045	425.0128182
45046	425.0122638
45047	425.0109418
45048	425.0107019
45049	425.0088538
45050	425.0072685
45051	425.0067566
45052	425.0063094
45053	425.0055841
45054	425.0041929
45055	425.0026666
45056	424.9996023
45057	424.9978629
45058	424.9965372
45059	424.9949376
45060	424.99456
45061	424.9935422
45062	424.9904839
45063	424.9870876
45064	424.9834984
45065	424.9827182
45066	424.9821921
45067	424.9816064
45068	424.9790112
45069	424.9754322
45070	424.9741749
45071	424.971946
45072	424.9705984
45073	424.9696685
45074	424.9674809
45075	424.9654098
45076	424.9635456
45077	424.9616721
45078	424.9600777
45079	424.9560358
45080	424.9539873
45081	424.9521274
45082	424.9518233
45083	424.9509264
45084	424.9495457
45085	424.9488565
45086	424.945287
45087	424.9445866
45088	424.942525
45089	424.9416312
45090	424.9392365
45091	424.9366676
45092	424.935701
45093	424.9338126
45094	424.9319867
45095	424.9304672
45096	424.9272173
45097	424.9237045
45098	424.921574
45099	424.9212729
45100	424.9201826
45101	424.9184588
45102	424.918062
45103	424.9162535
45104	424.9149597
45105	424.9134432
45106	424.912005
45107	424.9091198
45108	424.9080755
45109	424.9062095
45110	424.9047086
45111	424.9034059
45112	424.9011382
45113	424.8976341
45114	424.8964072
45115	424.895897
45116	424.8953154
45117	424.8942123
45118	424.8919442
45119	424.8892061
45120	424.8881937
45121	424.8869978
45122	424.8840712
45123	424.8832262
45124	424.8822092
45125	424.8807132
45126	424.8787
45127	424.8746288
45128	424.8724512
45129	424.8701902
45130	424.8691482
45131	424.8672884
45132	424.8669131
45133	424.8665974
45134	424.8653352
45135	424.864035
45136	424.8618391
45137	424.8601729
45138	424.858661
45139	424.8573353
45140	424.8559877
45141	424.853817
45142	424.8534217
45143	424.8515682
45144	424.8506513
45145	424.8502645
45146	424.8464069
45147	424.8447442
45148	424.8391154
45149	424.8387183
45150	424.8368682
45151	424.8351184
45152	424.8331582
45153	424.8298721
45154	424.8283719
45155	424.8265255
45156	424.8247087
45157	424.8237592
45158	424.8222515
45159	424.8213951
45160	424.818668
45161	424.8167601
45162	424.8143279
45163	424.8131284
45164	424.8095677
45165	424.8092361
45166	424.8075772
45167	424.8069981
45168	424.8054937
45169	424.8046124
45170	424.8005523
45171	424.7988068
45172	424.7973781
45173	424.7966859
45174	424.7943804
45175	424.7920194
45176	424.7916459
45177	424.7901453
45178	424.7886478
45179	424.7864878
45180	424.7860525
45181	424.7847593
45182	424.7825693
45183	424.7817202
45184	424.7807145
45185	424.7773261
45186	424.7754814
45187	424.772894
45188	424.7725689
45189	424.7696706
45190	424.7696576
45191	424.7665146
45192	424.7643009
45193	424.7611064
45194	424.7578418
45195	424.7574676
45196	424.7564649
45197	424.7522107
45198	424.7504097
45199	424.7485985
45200	424.7447583
45201	424.7436252
45202	424.7410854
45203	424.7390432
45204	424.7384656
45205	424.7384486
45206	424.7366519
45207	424.7344089
45208	424.7323291
45209	424.7306741
45210	424.7265705
45211	424.7247324
45212	424.7227061
45213	424.7224599
45214	424.7209666
45215	424.7186662
45216	424.7172192
45217	424.7151846
45218	424.7130266
45219	424.712956
45220	424.7114798
45221	424.7099901
45222	424.7076548
45223	424.7053238
45224	424.7034018
45225	424.7013384
45226	424.6990351
45227	424.6970896
45228	424.6967216
45229	424.6955445
45230	424.6941281
45231	424.6912212
45232	424.689528
45233	424.6890198
45234	424.6874412
45235	424.6836108
45236	424.6821248
45237	424.681333
45238	424.6780749
45239	424.6746954
45240	424.6743811
45241	424.672584
45242	424.6709183
45243	424.6698475
45244	424.668367
45245	424.6664668
45246	424.6651811
45247	424.6651572
45248	424.6606599
45249	424.6602149
45250	424.6581902
45251	424.6551705
45252	424.6516176
45253	424.6492233
45254	424.6487378
45255	424.6461771
45256	424.6449303
45257	424.6431393
45258	424.641727
45259	424.6402451
45260	424.6398521
45261	424.6369986
45262	424.6359008
45263	424.6334461
45264	424.6321613
45265	424.6313745
45266	424.6307986
45267	424.6298922
45268	424.6293171
45269	424.6275136
45270	424.6255556
45271	424.6230919
45272	424.6214045
45273	424.6188509
45274	424.6170647
45275	424.6147503
45276	424.6125704
45277	424.6096712
45278	424.6066406
45279	424.6032713
45280	424.600381
45281	424.5973575
45282	424.5969154
45283	424.595903
45284	424.5938895
45285	424.5923572
45286	424.5903232
45287	424.5885119
45288	424.5881198
45289	424.5872153
45290	424.5858986
45291	424.5833987
45292	424.582825
45293	424.5821334
45294	424.5793703
45295	424.5773672
45296	424.5745355
45297	424.5735412
45298	424.5731023
45299	424.5717484
45300	424.5702819
45301	424.5697179
45302	424.5686792
45303	424.565541
45304	424.56324
45305	424.5617707
45306	424.5596423
45307	424.5581697
45308	424.5577646
45309	424.5563605
45310	424.5558134
45311	424.5548227
45312	424.55404
45313	424.5518948
45314	424.5496144
45315	424.5481454
45316	424.545756
45317	424.5435846
45318	424.5405774
45319	424.5391123
45320	424.5381781
45321	424.5371888
45322	424.5360313
45323	424.5349442
45324	424.5334888
45325	424.5322125
45326	424.5299716
45327	424.5289105
45328	424.528339
45329	424.5264188
45330	424.5249215
45331	424.5244841
45332	424.5244721
45333	424.5223325
45334	424.5208739
45335	424.515746
45336	424.5142904
45337	424.5125188
45338	424.5115223
45339	424.5104281
45340	424.5090051
45341	424.5080892
45342	424.5077197
45343	424.5059843
45344	424.5054141
45345	424.5044825
45346	424.5041473
45347	424.5032064
45348	424.5031826
45349	424.5023943
45350	424.5005966
45351	424.4984457
45352	424.4982787
45353	424.496925
45354	424.495158
45355	424.4941745
45356	424.4906866
45357	424.4872078
45358	424.4852152
45359	424.4834023
45360	424.4825111
45361	424.4805071
45362	424.4787469
45363	424.476761
45364	424.4756701
45365	424.4747975
45366	424.4714388
45367	424.4693992
45368	424.4679552
45369	424.4667473
45370	424.4626613
45371	424.4612138
45372	424.4599184
45373	424.4585701
45374	424.4562054
45375	424.4551179
45376	424.4541112
45377	424.450925
45378	424.4473881
45379	424.4464576
45380	424.4442001
45381	424.4425154
45382	424.4407621
45383	424.4393242
45384	424.4372627
45385	424.4343683
45386	424.432927
45387	424.431961
45388	424.4281444
45389	424.4267063
45390	424.4243424
45391	424.4233626
45392	424.4207801
45393	424.4185033
45394	424.4162311
45395	424.414444
45396	424.4139004
45397	424.4117585
45398	424.4072811
45399	424.4032409
45400	424.3987774
45401	424.3973495
45402	424.3955458
45403	424.3925467
45404	424.3920592
45405	424.3909754
45406	424.389771
45407	424.3879724
45408	424.3835087
45409	424.3812165
45410	424.3801374
45411	424.3785643
45412	424.3775158
45413	424.3748971
45414	424.3734204
45415	424.3718106
45416	424.3698375
45417	424.367862
45418	424.3646257
45419	424.3629434
45420	424.3606804
45421	424.3576194
45422	424.3554235
45423	424.3530953
45424	424.3507124
45425	424.3473356
45426	424.3464332
45427	424.3450807
45428	424.3425945
45429	424.3407327
45430	424.3397511
45431	424.339739
45432	424.3363948
45433	424.3335563
45434	424.3329895
45435	424.3309905
45436	424.3278764
45437	424.3259138
45438	424.3249913
45439	424.3229978
45440	424.3207824
45441	424.3201357
45442	424.3177787
45443	424.3145504
45444	424.3117985
45445	424.3111991
45446	424.3101406
45447	424.3090646
45448	424.3069255
45449	424.3058685
45450	424.3045933
45451	424.3014995
45452	424.3005414
45453	424.2975388
45454	424.2942057
45455	424.2937379
45456	424.2935841
45457	424.2916648
45458	424.2898775
45459	424.2865528
45460	424.2836686
45461	424.282377
45462	424.2793833
45463	424.2780182
45464	424.2752719
45465	424.274352
45466	424.2719494
45467	424.271337
45468	424.2694798
45469	424.2691776
45470	424.2689546
45471	424.2668245
45472	424.2648614
45473	424.2638511
45474	424.2613343
45475	424.2594234
45476	424.2576417
45477	424.2560063
45478	424.2533199
45479	424.2508808
45480	424.2498339
45481	424.248405
45482	424.2466787
45483	424.2456597
45484	424.2454291
45485	424.2440481
45486	424.2428484
45487	424.241461
45488	424.2395727
45489	424.2372467
45490	424.2355125
45491	424.2334801
45492	424.2320719
45493	424.2282533
45494	424.2265245
45495	424.2248003
45496	424.2213517
45497	424.2202414
45498	424.2185598
45499	424.2156819
45500	424.2148513
45501	424.2119621
45502	424.2103315
45503	424.2093429
45504	424.2064707
45505	424.2033659
45506	424.2025097
45507	424.2003246
45508	424.1998404
45509	424.1989687
45510	424.1968415
45511	424.1958394
45512	424.1935192
45513	424.1924757
45514	424.1907553
45515	424.189796
45516	424.1880802
45517	424.1868183
45518	424.1851015
45519	424.1825651
45520	424.1811109
45521	424.1807219
45522	424.1796817
45523	424.1779705
45524	424.1749858
45525	424.172559
45526	424.1714798
45527	424.1697732
45528	424.1669596
45529	424.1652405
45530	424.1619308
45531	424.1616253
45532	424.1589289
45533	424.1579744
45534	424.157074
45535	424.155738
45536	424.1547609
45537	424.1535693
45538	424.1503388
45539	424.1486883
45540	424.1479158
45541	424.1473924
45542	424.1469542
45543	424.1457338
45544	424.1440597
45545	424.1431471
45546	424.1422799
45547	424.1409195
45548	424.1399335
45549	424.1374585
45550	424.1341566
45551	424.1321317
45552	424.1294173
45553	424.1283097
45554	424.126853
45555	424.1258026
45556	424.1233342
45557	424.1215629
45558	424.1191435
45559	424.1176768
45560	424.1153467
45561	424.1134056
45562	424.111759
45563	424.1106349
45564	424.10886
45565	424.1070953
45566	424.104991
45567	424.1030395
45568	424.100801
45569	424.099832
45570	424.0969665
45571	424.0952051
45572	424.0931349
45573	424.091349
45574	424.0901605
45575	424.0894574
45576	424.0880334
45577	424.0862321
45578	424.0821466
45579	424.0814729
45580	424.0810377
45581	424.0777446
45582	424.0760461
45583	424.0742876
45584	424.0742759
45585	424.0730503
45586	424.0705919
45587	424.0682791
45588	424.0671688
45589	424.0655101
45590	424.0651066
45591	424.0650939
45592	424.0637518
45593	424.0599506
45594	424.058473
45595	424.0579366
45596	424.0568156
45597	424.0553948
45598	424.0541779
45599	424.0520564
45600	424.0504911
45601	424.0482292
45602	424.0464755
45603	424.0446795
45604	424.0406647
45605	424.0382533
45606	424.0356934
45607	424.0339818
45608	424.0330159
45609	424.0315739
45610	424.0306639
45611	424.0279281
45612	424.0253977
45613	424.0231755
45614	424.020943
45615	424.0193214
45616	424.0153388
45617	424.0131506
45618	424.0108944
45619	424.0081895
45620	424.0081753
45621	424.0068966
45622	424.0038027
45623	424.0029067
45624	424.0019231
